Country,Company Name,Year,Sector,DealType,DealSubtype, Proceeds ($ millions) ,RealSector
"Macedonia, FYR",1-Vi Maj,1991,Services,,, 0.06 ,Services
"Macedonia, FYR",Makompeks,1991,Services,,, 0.06 ,Trade
"Macedonia, FYR",Vardarka,1991,Services,,, 0.06 ,Trade
"Macedonia, FYR",IKT,1991,Services,,, 0.06 ,Trade
"Macedonia, FYR",Prostor,1991,Services,,, 0.07 ,Services
"Macedonia, FYR",Bitola-Promet,1991,Services,,, 0.07 ,Trade
"Macedonia, FYR",Knizar Promet,1991,Services,,, 0.07 ,Trade
"Macedonia, FYR",Jugotrgovija,1991,Services,,, 0.07 ,Trade
"Macedonia, FYR",Graficar,1991,Services,,, 0.09 ,Services
"Macedonia, FYR",Komunaproekt,1991,Services,,, 0.09 ,Services
"Macedonia, FYR",Stokokoop,1991,Services,,, 0.10 ,Trade
"Macedonia, FYR",Fero,1991,Services,,, 0.10 ,Trade
"Macedonia, FYR",Centar Za Aop,1991,Services,,, 0.11 ,Services
"Macedonia, FYR",Velesprom,1991,Services,,, 0.12 ,Trade
"Macedonia, FYR",Z.Z. Gorica,1991,Services,,, 0.12 ,Trade
"Macedonia, FYR",Komunalek,1991,Services,,, 0.13 ,Services
"Macedonia, FYR",Feroturist,1991,Services,,, 0.15 ,Tourism
"Macedonia, FYR",Kale,1991,Services,,, 0.15 ,Trade
"Macedonia, FYR",Mak-Komerc,1991,Services,,, 0.15 ,Trade
"Macedonia, FYR",Makedonija Gradezen Institut,1991,Services,,, 0.16 ,Services
"Macedonia, FYR",Mak Mladost,1991,Services,,, 0.16 ,Trade
"Macedonia, FYR",Blagoj Muceto,1991,Services,,, 0.17 ,Services
"Macedonia, FYR",Bistrica,1991,Services,,, 0.18 ,Trade
"Macedonia, FYR",Ograzden,1991,Services,,, 0.18 ,Trade
"Macedonia, FYR",Ekonomski Centar,1991,Services,,, 0.19 ,Services
"Macedonia, FYR",Gorica Ineks,1991,Services,,, 0.20 ,Hotel
"Macedonia, FYR",Makedonija,1991,Services,,, 0.20 ,Services
"Macedonia, FYR",Transped,1991,Services,,, 0.20 ,Services
"Macedonia, FYR",Pelagonija Komerc-Pelkom,1991,Services,,, 0.25 ,Trade
"Macedonia, FYR",Tehnoinzinering,1991,Services,,, 0.26 ,Services
"Macedonia, FYR",Tehno Promet,1991,Services,,, 0.26 ,Trade
"Macedonia, FYR",Angroteks,1991,Services,,, 0.27 ,Trade
"Macedonia, FYR",Biserka,1991,Services,,, 0.33 ,Services
"Macedonia, FYR",Napredok,1991,Services,,, 0.35 ,Services
"Macedonia, FYR",Univerzal,1991,Services,,, 0.37 ,Trade
"Macedonia, FYR",Palasturist,1991,Services,,, 0.38 ,Hotel
"Macedonia, FYR",Feropromet,1991,Services,,, 0.44 ,Trade
"Macedonia, FYR",Zelezar,1991,Services,,, 0.48 ,Trade
"Macedonia, FYR",Mladina,1991,Services,,, 0.50 ,Trade
"Macedonia, FYR",Prosveta,1991,Services,,, 0.53 ,Services
"Macedonia, FYR",Nova Trgovija,1991,Services,,, 0.54 ,Trade
"Macedonia, FYR",In-Komerc,1991,Services,,, 0.58 ,Trade
"Macedonia, FYR",Makedonija,1991,Services,,, 0.68 ,Services
"Macedonia, FYR",Izgrev,1991,Services,,, 0.73 ,Hotel
"Macedonia, FYR",Ohrd Turist,1991,Services,,, 0.80 ,Services
"Macedonia, FYR",Turtel,1991,Services,,, 0.81 ,Trade
"Macedonia, FYR",Kontinental,1991,Services,,, 0.82 ,Trade
"Macedonia, FYR",Zik Strumica Malaprodazba,1991,Services,,, 0.90 ,Trade
"Macedonia, FYR",11 Tioktomvri,1991,Services,,, 1.13 ,Services
"Macedonia, FYR",Elmar,1991,Services,,, 1.15 ,Trade
"Macedonia, FYR",Angropromet-Tikvesanka,1991,Services,,, 1.40 ,Trade
"Macedonia, FYR",Karaorman,1991,Services,,, 1.44 ,Trade
"Macedonia, FYR",Tekstilpromet,1991,Services,,, 1.52 ,Trade
"Macedonia, FYR",Agrokumanovo,1991,Services,,, 1.65 ,Trade
"Macedonia, FYR",Makosped,1991,Services,,, 1.78 ,Services
"Macedonia, FYR",Skopski Pazar,1991,Services,,, 1.94 ,Trade
"Macedonia, FYR",Makpromet,1991,Services,,, 2.08 ,Trade
"Macedonia, FYR",Masinopromet,1991,Services,,, 2.13 ,Trade
"Macedonia, FYR",Na Ma,1991,Services,,, 2.50 ,Trade
"Macedonia, FYR",Enometal Vardar,1991,Services,,, 2.80 ,Trade
"Macedonia, FYR",Jugopromet,1991,Services,,, 2.94 ,Trade
"Macedonia, FYR",Javor,1991,Services,,, 3.15 ,Services
"Macedonia, FYR",Interimpeks,1991,Services,,, 3.44 ,Trade
"Macedonia, FYR",Persped,1991,Services,,, 3.59 ,Trade
"Macedonia, FYR",Proleter,1991,Infrastructure,,, 0.08 ,Transportation
"Macedonia, FYR",Galeb,1991,Infrastructure,,, 0.37 ,Transport
"Macedonia, FYR",Tetovo Gradba,1994,Financial,,,,Real Estate
"Macedonia, FYR",Pelister,1994,Financial,,,,Real Estate
"Macedonia, FYR",Oteks,1994,Manufacturing & Services,employees,, 24.92 ,Manufacturing
"Macedonia, FYR",Gradinar,1994,Other,employees,,,Unknown
"Macedonia, FYR",Bitola Promet,1994,Services,employees,,,Retail/Wholesale
"Macedonia, FYR",Stopanski Pecat,1994,Services,employees,,,Retail/wholesale
"Macedonia, FYR",PKB,1994,Services,employees,,,Retail/Wholesale
"Macedonia, FYR",Solun,1994,Services,,,,Retail/Wholesale
"Macedonia, FYR",Graditel,1994,Services,employees,,,Services
"Macedonia, FYR",Avtorska Agencija na Makedonija,1994,Services,employees,,,Services
"Macedonia, FYR",Zelezar,1994,Services,employees,,,Trade
"Macedonia, FYR",Tutun,1994,Services,employees,,,Trade
"Macedonia, FYR",POS Izolmont,1995,Manufacturing & Services,management buyout,, 0.01 ,Construction materials
"Macedonia, FYR",POS Treska - Osogovo,1995,Manufacturing & Services,management buyout,, 0.02 ,Furniture
"Macedonia, FYR",DOO Zelop - Sveti Nikole,1995,Manufacturing & Services,debt-equity swap,, 0.04 ,Food Processing
"Macedonia, FYR",Treska-Boris Kidric,1995,Manufacturing & Services,Direct investment,, 0.05 ,Furniture
"Macedonia, FYR",AD Beton - Stip,1995,Manufacturing & Services,management buyout,, 0.05 ,Construction
"Macedonia, FYR",AD Plastika - Skopje,1995,Manufacturing & Services,management buyout,, 0.06 ,Plastic packaging materials
"Macedonia, FYR",Alkaloid - Berovo,1995,Manufacturing & Services,management buyout,, 0.07 ,Manufacturing
"Macedonia, FYR",Makedonija Sport,1995,Manufacturing & Services,Share issue,, 0.07 ,Garments
"Macedonia, FYR",AD Karaorman - Struga,1995,Manufacturing & Services,management buyout,, 0.08 ,Construction materials
"Macedonia, FYR",Veteks - Titov Veles,1995,Manufacturing & Services,management buyout,, 0.08 ,Yarn/cotton fibers
"Macedonia, FYR",AD Beton - Ohrid,1995,Manufacturing & Services,management buyout,, 0.09 ,Construction
"Macedonia, FYR",ADMS Geras Cunev,1995,Manufacturing & Services,management buyout,, 0.10 ,Manufacturing
"Macedonia, FYR",Vinka - Vinica,1995,Manufacturing & Services,management buyout,, 0.10 ,Manufacturing
"Macedonia, FYR",AD Beton - Bitola,1995,Manufacturing & Services,management buyout,, 0.12 ,Construction
"Macedonia, FYR",DIK Straso Pindzur,1995,Manufacturing & Services,management buyout,, 0.13 ,Construction materials
"Macedonia, FYR",Prilepska Pivarnica- Prilep,1995,Manufacturing & Services,management buyout,, 0.26 ,Manufacturing
"Macedonia, FYR",AD Beton - Skopje,1995,Manufacturing & Services,management buyout,, 0.36 ,Construction
"Macedonia, FYR",Komuna- Skopje,1995,Manufacturing & Services,management buyout,, 0.37 ,Paper Products
"Macedonia, FYR",Karaorman - Skopje,1995,Manufacturing & Services,Transfer of unbought shares to Privat. Agency,, 0.46 ,Construction materials
"Macedonia, FYR",Evropa,1995,Manufacturing & Services,employee buyout,, 0.67 ,Confectionary
"Macedonia, FYR",AD Blagoj Gorev,1995,Manufacturing & Services,Transfer of unbought shares to Privat. Agency,, 0.68 ,Oil production
"Macedonia, FYR",Pivara,1995,Manufacturing & Services,management buyout,, 1.05 ,Manufacturing
"Macedonia, FYR",Usje - Skopje,1995,Manufacturing & Services,management buyout,, 1.45 ,Cement
"Macedonia, FYR",Alkaloid - Skopje,1995,Manufacturing & Services,management buyout,, 1.72 ,Pharmaceutical
"Macedonia, FYR",DOO Zito Struga - Struga,1995,Other,management buyout,, 0.03 ,Bakery products
"Macedonia, FYR",AD Kiro Cucuk,1995,Other,Transfer of unbought shares to Privat. Agency,, 0.21 ,Bricks
"Macedonia, FYR",Makosped - Skopje,1995,Other,management buyout,, 0.62 ,Freight forwarding
"Macedonia, FYR",Zito Luks - Skopje,1995,Other,management buyout,, 0.99 ,Bakery products
"Macedonia, FYR",DOO Tigar - Kriva Palanka,1995,Services,management buyout,, 0.05 ,Trade
"Macedonia, FYR",Zito Makedonija,1995,Services,asset sale; employees,, 0.05 ,Trade
"Macedonia, FYR",AD Trgojug - Skopje,1995,Services,management buyout,, 0.06 ,Trade
"Macedonia, FYR",DOO Kale,1995,Services,debt-equity swap,, 0.07 ,Trade
"Macedonia, FYR",AD Jugooprema - Skopje,1995,Services,management buyout,, 0.07 ,Trade
"Macedonia, FYR",Nov zivot - Tetovo,1995,Services,management buyout,, 0.09 ,Tourism/Catering
"Macedonia, FYR",Inteks-Skopje,1995,Services,asset sale; employees,, 0.25 ,Trade
"Macedonia, FYR",Javor-Bitola,1995,Services,Buyout (employees 78.29%),, 0.39 ,Trade
"Macedonia, FYR",Fersped,1995,Services,management buyout,, 0.57 ,Trade/Warehousing
"Macedonia, FYR",Makedonija turist,1995,Services,management buyout,, 0.61 ,Tourism
"Macedonia, FYR",POS Jugotrans,1995,Infrastructure,management buyout,, 0.06 ,Transport/freight
"Macedonia, FYR",POS Maktrans - Skopje,1995,Infrastructure,Share issue,, 0.13 ,Transportation
"Macedonia, FYR",AD Niko Doaga,1996,Manufacturing & Services,MEBO,, 0.05 ,Manufacturing
"Macedonia, FYR",POS Politeks,1996,Manufacturing & Services,MEBO/Debt equity swaps,, 0.25 ,Manufacturing
"Macedonia, FYR",Manufacturing factory Prilep,1996,Manufacturing & Services,MEBO,, 1.27 ,Manufacturing
"Macedonia, FYR",AD Zito Vardar,1996,Other,,, 0.18 ,Food
"Macedonia, FYR",AD Tehnometal - Vardar,1996,Other,,, 0.30 ,Wholesale
"Macedonia, FYR",ZIK Crvena Zvezda,1996,Services,,, 0.05 ,Catering
"Macedonia, FYR",RZ Skopje - Famord,1996,Services,MEBO/Debt equity swaps,, 0.11 ,Industry
"Macedonia, FYR",AD Silika - Alumosilikat,1996,Services,MEBO/Debt equity swaps,, 0.33 ,Industry
"Macedonia, FYR",RZ Skopje - Energetika,1997,Infrastructure,Debt-equity conversion,,,Power
"Macedonia, FYR",RZ Skopje - CER,1997,Infrastructure,Debt-equity conversion,, 0.03 ,Electricity
"Macedonia, FYR",9 Maj,1997,Infrastructure,Management buy-out,, 0.03 ,Electricity distributor
"Macedonia, FYR",Frinko,1997,Infrastructure,Management buy-out,, 0.22 ,Electricity
"Macedonia, FYR",EMO,1997,Infrastructure,Debt-equity conversion,, 0.44 ,Electricity distributor
"Macedonia, FYR",Monting,1997,Energy,Management buy-out,, 0.18 ,Hydropower
"Macedonia, FYR",Crvena Zvezda - Tarinci farma,1997,Financial,Employees buy-out,, 0.02 ,Financial
"Macedonia, FYR",Agrovardar,1997,Manufacturing & Services,Employees buy-out,, 0.00 ,Agriculture
"Macedonia, FYR",Vimek-trade,1997,Manufacturing & Services,Employees buy-out,, 0.00 ,Agriculture
"Macedonia, FYR",Pobeda,1997,Manufacturing & Services,Employees buy-out,, 0.00 ,Engineering
"Macedonia, FYR",Makmetal - Bitolamak,1997,Manufacturing & Services,Company buy-out,, 0.00 ,Engineering
"Macedonia, FYR",Ovce Pole - Agroprom,1997,Manufacturing & Services,Employees buy-out,, 0.00 ,Agriculture
"Macedonia, FYR",Agrohrana,1997,Manufacturing & Services,Employees buy-out,, 0.00 ,Agribusiness
"Macedonia, FYR",Makpetrol - Teas,1997,Manufacturing & Services,Sale of ideal part,, 0.00 ,Chemicals
"Macedonia, FYR",RZ Skopje - ITO,1997,Manufacturing & Services,Company buy-out,, 0.00 ,Manufacturing
"Macedonia, FYR",Makpetrol - Temko,1997,Manufacturing & Services,Sale of ideal part,, 0.00 ,Chemicals
"Macedonia, FYR",Triko,1997,Manufacturing & Services,Employees buy-out,, 0.00 ,Manufacturing
"Macedonia, FYR",Jugotutun - Mosa Pijade,1997,Manufacturing & Services,Employees buy-out,, 0.00 ,Manufacturing
"Macedonia, FYR",Metodi Mitevski Brico - Stocarstvo Gajranci,1997,Manufacturing & Services,Employees buy-out,, 0.00 ,Agriculture
"Macedonia, FYR",Jovor,1997,Manufacturing & Services,Employees buy-out,, 0.00 ,Forestry
"Macedonia, FYR",MZT Pumpi - Inkom,1997,Manufacturing & Services,Management buy-out,, 0.00 ,Manufacturing
"Macedonia, FYR",Jugotutun - Sloga,1997,Manufacturing & Services,Direct sale,, 0.00 ,Manufacturing
"Macedonia, FYR",Vera Jocik,1997,Manufacturing & Services,Employees buy-out,, 0.00 ,Manufacturing
"Macedonia, FYR",RZ Skopje - Inzenering,1997,Manufacturing & Services,Company buy-out,, 0.00 ,Engineering
"Macedonia, FYR",Makmetal,1997,Manufacturing & Services,Company buy-out,, 0.00 ,Engineering
"Macedonia, FYR",Crvena Zvezda - Tri Cesmi,1997,Manufacturing & Services,Debt-equity conversion,, 0.00 ,Agriculture
"Macedonia, FYR",Crvena Zvezda - Mlekara,1997,Manufacturing & Services,Employees buy-out,, 0.01 ,Dairy
"Macedonia, FYR",Zvezda,1997,Manufacturing & Services,Debt-equity conversion,, 0.01 ,Agriculture
"Macedonia, FYR",Prespateks - Resena,1997,Manufacturing & Services,Employees buy-out,, 0.01 ,Manufacturing
"Macedonia, FYR",ZIK Tetovo - prerabotka - klanica,1997,Manufacturing & Services,Employees buy-out,, 0.01 ,Agriculture
"Macedonia, FYR",Dijos - Masiv,1997,Manufacturing & Services,Management buy-out,, 0.01 ,Manufacturing
"Macedonia, FYR",RZ Skopje - Grinz,1997,Manufacturing & Services,Debt-equity conversion,, 0.01 ,Construction
"Macedonia, FYR",Crvena Zvezda - Tarinci poledelstvo,1997,Manufacturing & Services,Employees buy-out,, 0.01 ,Agriculture
"Macedonia, FYR",ZIK Tetovo - Vardar,1997,Manufacturing & Services,Management buy-out,, 0.01 ,Agriculture
"Macedonia, FYR",GP Pelagonija - Stip,1997,Manufacturing & Services,Company buy-out,, 0.01 ,Construction
"Macedonia, FYR",Crvena Zvezda - Tarinci lozarstvo,1997,Manufacturing & Services,Employees buy-out,, 0.01 ,Agriculture
"Macedonia, FYR",Males - Svinjarska farma,1997,Manufacturing & Services,Management buy-out,, 0.01 ,Agribusiness
"Macedonia, FYR",DIP Prespa,1997,Manufacturing & Services,Debt-equity conversion,, 0.01 ,Forestry
"Macedonia, FYR",Jutotutun,1997,Manufacturing & Services,Management buy-out,, 0.01 ,Manufacturing
"Macedonia, FYR",Stocarstvo,1997,Manufacturing & Services,Management buy-out,, 0.01 ,Agriculture
"Macedonia, FYR",ZIK Tetovo - Koo-prom,1997,Manufacturing & Services,Employees buy-out,, 0.01 ,Agriculture
"Macedonia, FYR",Sigurnosni pojasi,1997,Manufacturing & Services,Management buy-out,, 0.02 ,Machinery
"Macedonia, FYR",Polimod,1997,Manufacturing & Services,Debt-equity conversion,, 0.02 ,Manufacturing
"Macedonia, FYR",Jugotutun-Treska,1997,Manufacturing & Services,Management buy-out,, 0.02 ,Manufacturing
"Macedonia, FYR",Jugotutun - Mara Dimova,1997,Manufacturing & Services,Sale of ideal part,, 0.02 ,Manufacturing
"Macedonia, FYR",Biljana,1997,Manufacturing & Services,Management buy-out,, 0.02 ,Manufacturing/Wine
"Macedonia, FYR",Crvena Zvezda - Tarinci mlin,1997,Manufacturing & Services,Employees buy-out,, 0.02 ,Agriculture
"Macedonia, FYR",Crvena Zvezda - 1 Maj Dolni balvan,1997,Manufacturing & Services,Debt-equity conversion,, 0.02 ,Agriculture
"Macedonia, FYR",Crn Bor,1997,Manufacturing & Services,Management buy-out,, 0.02 ,Manufacturing
"Macedonia, FYR",Crvena Zvezda - Lakavica,1997,Manufacturing & Services,Debt-equity conversion,, 0.03 ,Agriculture
"Macedonia, FYR",RZ Skopje - Fiord,1997,Manufacturing & Services,Employees buy-out,, 0.03 ,Manufacturing
"Macedonia, FYR",Crvena Zvezda - Blazo Sandev,1997,Manufacturing & Services,Company buy-out,, 0.03 ,Agriculture
"Macedonia, FYR",ZIK Tetovo - Mlekara,1997,Manufacturing & Services,Management buy-out,, 0.03 ,Dairy
"Macedonia, FYR",Edinstvo,1997,Manufacturing & Services,Management buy-out,, 0.03 ,Manufacturing
"Macedonia, FYR",Crvena Zvezda,1997,Manufacturing & Services,Employees buy-out,, 0.03 ,Agriculture
"Macedonia, FYR",Crevena Zvezda - Tarinci blok B,1997,Manufacturing & Services,Employees buy-out,, 0.03 ,Agriculture
"Macedonia, FYR",Jugotutun-Pijanec,1997,Manufacturing & Services,Management buy-out,, 0.03 ,Manufacturing
"Macedonia, FYR",Crvena Zvezda - Tri cesmi Vrsakovo,1997,Manufacturing & Services,Debt-equity conversion,, 0.04 ,Agriculture
"Macedonia, FYR",8 Noemvri,1997,Manufacturing & Services,Sale of ideal part,, 0.05 ,Cement
"Macedonia, FYR",ZIK Strumica - Strumicko Pole,1997,Manufacturing & Services,Debt-equity conversion,, 0.05 ,Agriculture
"Macedonia, FYR",Jugotutun - Nada Butnikosareva,1997,Manufacturing & Services,Management buy-out,, 0.05 ,Manufacturing
"Macedonia, FYR",MZT Energomont Invest,1997,Manufacturing & Services,Employees buy-out,, 0.05 ,Manufacturing
"Macedonia, FYR",Skopje-Banjani,1997,Manufacturing & Services,Company buy-out,, 0.07 ,Stones processing
"Macedonia, FYR",Porcelanka,1997,Manufacturing & Services,Sale of ideal part,, 0.07 ,Manufacturing
"Macedonia, FYR",KEN,1997,Manufacturing & Services,Debt-equity conversion,, 0.09 ,Manufacturing
"Macedonia, FYR",MZT-Zemjodelska,1997,Manufacturing & Services,Management buy-out,, 0.09 ,Agriculture
"Macedonia, FYR",Sniteks,1997,Manufacturing & Services,Debt-equity conversion,, 0.11 ,Manufacturing
"Macedonia, FYR",Ineks Ezerka,1997,Manufacturing & Services,Company buy-out,, 0.12 ,Manufacturing
"Macedonia, FYR",MZT Pumpi,1997,Manufacturing & Services,Management buy-out,, 0.13 ,Manufacturing
"Macedonia, FYR",MZT - Learnica,1997,Manufacturing & Services,Debt-equity conversion,, 0.15 ,Manufacturing
"Macedonia, FYR",MZT FAM,1997,Manufacturing & Services,Management buy-out,, 0.15 ,Machinery
"Macedonia, FYR",Radika,1997,Manufacturing & Services,Issues of shares,, 0.16 ,Manufacturing
"Macedonia, FYR",Silika-Dolomit,1997,Manufacturing & Services,Management buy-out,, 0.18 ,Chemicals
"Macedonia, FYR",Astibo,1997,Manufacturing & Services,Management buy-out,, 0.28 ,Manufacturing
"Macedonia, FYR",Silika - Alumosilikat,1997,Manufacturing & Services,Management buy-out,, 0.29 ,Manufacturing
"Macedonia, FYR",Oprema,1997,Manufacturing & Services,Management buy-out,, 0.32 ,Machinery
"Macedonia, FYR",Boro Petrusevski - Papucar,1997,Manufacturing & Services,Management buy-out,, 0.33 ,Manufacturing
"Macedonia, FYR",Mavrovo,1997,Manufacturing & Services,Company buy-out,, 0.50 ,Engineering
"Macedonia, FYR",Ruen,1997,Manufacturing & Services,Management buy-out,, 0.50 ,Machine tools
"Macedonia, FYR",Treska Mebel,1997,Manufacturing & Services,Debt-equity conversion,, 0.55 ,Manufacturing
"Macedonia, FYR",Pelagonija,1997,Manufacturing & Services,Management buy-out,, 0.56 ,Agriculture
"Macedonia, FYR",Zletovo,1997,Manufacturing & Services,Management buy-out,, 1.13 ,Chemicals
"Macedonia, FYR",Haum Naumovski,1997,Manufacturing & Services,Management buy-out,, 1.72 ,Chemicals
"Macedonia, FYR",RZ Skopje,1997,Manufacturing & Services,Company buy-out,, 2.39 ,Manufacturing
"Macedonia, FYR",RZ Skopje - Ladna Valavnica,1997,Manufacturing & Services,Company buy-out,, 3.86 ,Manufacturing
"Macedonia, FYR",Letnica,1997,Other,Employees buy-out,, 0.01 ,Fishing
"Macedonia, FYR",ZIK Tetovo,1997,Other,Management buy-out,, 0.04 ,Storage
"Macedonia, FYR",Fabrika za dobitocna hrana,1997,Other,Management buy-out,, 0.05 ,Food
"Macedonia, FYR",Kras-progres,1997,Other,Company buy-out,, 0.13 ,Food
"Macedonia, FYR",4 Noemvri,1997,Other,Management buy-out,, 0.14 ,Food
"Macedonia, FYR",Makoteks,1997,Other,Management buy-out,, 0.16 ,Wholesale
"Macedonia, FYR",Interimpeks,1997,Other,Management buy-out,, 0.18 ,Wholesale
"Macedonia, FYR",Skopski Pazar,1997,Other,Management buy-out,, 0.20 ,Wholesale
"Macedonia, FYR",Zito Skopje,1997,Other,Management buy-out,, 0.23 ,Food
"Macedonia, FYR",Sirma Galica,1997,Primary,Employees buy-out,, 0.00 ,Mining and quarrying
"Macedonia, FYR",Makpetrol - Tema,1997,Primary,Sale of ideal part,, 0.00 ,Metals
"Macedonia, FYR",RZ Skopje - Troska,1997,Primary,Company buy-out,, 0.01 ,Metallurgy
"Macedonia, FYR",Partizan,1997,Primary,Company buy-out,, 0.04 ,Minerals
"Macedonia, FYR",Tane Calevski,1997,Primary,Management buy-out,, 0.05 ,Metallurgy
"Macedonia, FYR",Skopje-Tajmiste,1997,Primary,Management buy-out,, 0.05 ,Minerals
"Macedonia, FYR",Polet,1997,Primary,Company buy-out,, 0.05 ,Minerals
"Macedonia, FYR",RZ Skopje - Okpor,1997,Primary,Company buy-out,, 0.06 ,Metallurgy
"Macedonia, FYR",RZ Skopje - Ekonomika,1997,Primary,Company buy-out,, 0.11 ,Metallurgy
"Macedonia, FYR",Idnina,1997,Primary,Management buy-out,, 0.13 ,Minerals
"Macedonia, FYR",Alumina,1997,Primary,Management buy-out,, 0.36 ,Metals
"Macedonia, FYR",RZ Skopje - Topilnica,1997,Primary,Company buy-out,, 2.09 ,Smelter
"Macedonia, FYR",RZ Skopje - Celicarnica VSDL,1997,Manufacturing & Services,Debt-equity conversion,, 2.92 ,Steel
"Macedonia, FYR",Skopska Crna Gora Promet,1997,Services,Employees buy-out,, 0.00 ,Trade
"Macedonia, FYR",Agrom,1997,Services,Employees buy-out,, 0.00 ,Trade
"Macedonia, FYR",Tromet,1997,Services,Employees buy-out,, 0.00 ,Trade
"Macedonia, FYR",Makpetrol - Kompoziti,1997,Services,Sale of ideal part,, 0.00 ,Services
"Macedonia, FYR",ZIK Strumica - Komercija so transport,1997,Services,Debt-equity conversion,, 0.00 ,Trade
"Macedonia, FYR",Prespansko Ezero,1997,Services,Employees buy-out,, 0.01 ,Trade
"Macedonia, FYR",Blagoj Muceto - Univerpak,1997,Services,Sale of ideal part,, 0.01 ,Services
"Macedonia, FYR",Drvomont,1997,Services,Debt-equity conversion,, 0.01 ,Services
"Macedonia, FYR",Blagoj Muceto - Pecatnica i knigoveznica,1997,Services,Sale of ideal part,, 0.01 ,Services
"Macedonia, FYR",MZT Zaednicki raboti,1997,Services,Employees buy-out,, 0.01 ,Services
"Macedonia, FYR",Progres,1997,Services,Employees buy-out,, 0.02 ,Trade
"Macedonia, FYR",Zivinokoop,1997,Services,Employees buy-out,, 0.02 ,Trade
